,,,,ttfb,ttfb,ttfb,ttfb,ttfb,total_time,total_time,total_time,total_time,total_time,bytes,bytes,bytes,bytes,bytes,throughput,throughput,throughput,throughput,throughput
,,,,mean,std,median,q1,q3,mean,std,median,q1,q3,mean,std,median,q1,q3,mean,std,median,q1,q3
scenario,protocol,test_type,file,,,,,,,,,,,,,,,,,,,,
Packet_Loss,http/2,multi,10_files,696.4538097381592,,696.4538097381592,696.4538097381592,696.4538097381592,1372.443675994873,,1372.443675994873,1372.443675994873,1372.443675994873,10240.0,,10240.0,10240.0,10240.0,59.68915259172066,,59.68915259172066,59.68915259172066,59.68915259172066
Packet_Loss,http/2,single,1kb.txt,984.2956066131592,,984.2956066131592,984.2956066131592,984.2956066131592,985.3284358978271,,985.3284358978271,985.3284358978271,985.3284358978271,1024.0,,1024.0,1024.0,1024.0,8.313979076971917,,8.313979076971917,8.313979076971917,8.313979076971917
Packet_Loss,http/2,single,1mb.txt,312.2596740722656,,312.2596740722656,312.2596740722656,312.2596740722656,10866.435527801514,,10866.435527801514,10866.435527801514,10866.435527801514,1048576.0,,1048576.0,1048576.0,1048576.0,771.974211648148,,771.974211648148,771.974211648148,771.974211648148
Packet_Loss,http/3,multi,10_files,0.5552768707275391,,0.5552768707275391,0.5552768707275391,0.5552768707275391,90.23928642272948,,90.23928642272948,90.23928642272948,90.23928642272948,10240.0,,10240.0,10240.0,10240.0,907.80859698117,,907.80859698117,907.80859698117,907.80859698117
Packet_Loss,http/3,single,1kb.txt,1.3194084167480469,,1.3194084167480469,1.3194084167480469,1.3194084167480469,103.6825180053711,,103.6825180053711,103.6825180053711,103.6825180053711,1024.0,,1024.0,1024.0,1024.0,79.01042680672191,,79.01042680672191,79.01042680672191,79.01042680672191
Packet_Loss,http/3,single,1mb.txt,2.45046615600586,,2.45046615600586,2.45046615600586,2.45046615600586,463.4356498718262,,463.4356498718262,463.4356498718262,463.4356498718262,1048576.0,,1048576.0,1048576.0,1048576.0,18100.91218127061,,18100.91218127061,18100.91218127061,18100.91218127061
Realistic_WAN,gopher-modern,multi,10_files,61.84625625610352,,61.84625625610352,61.84625625610352,61.84625625610352,2620.7175254821777,,2620.7175254821777,2620.7175254821777,2620.7175254821777,10240.0,,10240.0,10240.0,10240.0,31.258614941695324,,31.258614941695324,31.258614941695324,31.258614941695324
Realistic_WAN,gopher-modern,single,1kb.txt,65.40775299072266,,65.40775299072266,65.40775299072266,65.40775299072266,65.45042991638184,,65.45042991638184,65.45042991638184,65.45042991638184,1024.0,,1024.0,1024.0,1024.0,125.16342536582168,,125.16342536582168,125.16342536582168,125.16342536582168
Realistic_WAN,gopher-modern,single,1mb.txt,69.48137283325195,,69.48137283325195,69.48137283325195,69.48137283325195,3535.454511642456,,3535.454511642456,3535.454511642456,3535.454511642456,1048576.0,,1048576.0,1048576.0,1048576.0,2372.709922409079,,2372.709922409079,2372.709922409079,2372.709922409079
Realistic_WAN,gopher-original,multi,10_files,64.18299674987793,,64.18299674987793,64.18299674987793,64.18299674987793,639.2064094543457,,639.2064094543457,639.2064094543457,639.2064094543457,10240.0,,10240.0,10240.0,10240.0,128.15891516158365,,128.15891516158365,128.15891516158365,128.15891516158365
